aqi,city,co,lat,lon,nh3,no,no2,pm10,pm2_5,so2,timestamp_utc
4,Milan,1482.01,45.464,9.19,11.02,20.79,61.69,66.19,63.08,4.17,2024-01-22 13:00:00
5,Milan,1815.8,45.464,9.19,12.41,30.85,75.4,80.15,76.58,4.83,2024-01-22 14:00:00
5,Milan,2243.04,45.464,9.19,13.93,48.28,87.74,95.48,91.39,5.6,2024-01-22 15:00:00
5,Milan,2883.91,45.464,9.19,16.21,88.51,90.48,119.77,114.86,6.97,2024-01-22 16:00:00
5,Milan,3791.81,45.464,9.19,18.75,150.2,90.48,154.05,148.21,8.7,2024-01-22 17:00:00
5,Milan,4646.3,45.464,9.19,21.03,211,97.33,189.03,182.32,10.73,2024-01-22 18:00:00
5,Milan,5393.98,45.464,9.19,22.8,253.92,111.04,221.31,213.61,11.92,2024-01-22 19:00:00
5,Milan,6141.66,45.464,9.19,23.81,293.25,122.01,252.97,244.58,11.68,2024-01-22 20:00:00
5,Milan,7049.56,45.464,9.19,24.83,336.17,130.24,289.86,280.76,11.56,2024-01-22 21:00:00
5,Milan,7690.43,45.464,9.19,23.81,364.78,134.35,313.99,304.44,10.25,2024-01-22 22:00:00
5,Milan,7156.37,45.464,9.19,19,329.02,130.24,291.45,282.71,6.38,2024-01-22 23:00:00
5,Milan,5447.39,45.464,9.19,14.95,225.31,111.04,221.02,214.44,3.52,2024-01-23 00:00:00
5,Milan,3204.35,45.464,9.19,12.67,86.72,85.68,132.06,128.03,2.5,2024-01-23 01:00:00
5,Milan,2243.04,45.464,9.19,13.93,34.42,73.34,95.11,91.72,2.26,2024-01-23 02:00:00
4,Milan,1615.52,45.464,9.19,15.58,14.75,57.58,67.37,64.62,1.91,2024-01-23 03:00:00
3,Milan,1268.39,45.464,9.19,17.99,8.49,45.93,52.23,49.72,1.91,2024-01-23 04:00:00
3,Milan,1214.98,45.464,9.19,20.77,8.16,43.87,49.96,47.13,2.18,2024-01-23 05:00:00
4,Milan,1482.01,45.464,9.19,24.32,19.45,50.72,60.74,57.35,3.46,2024-01-23 06:00:00
4,Milan,1842.5,45.464,9.19,27.11,35.76,61.01,73.94,70.09,5.01,2024-01-23 07:00:00
5,Milan,2162.93,45.464,9.19,27.87,50.07,66.49,82.95,78.76,6.26,2024-01-23 08:00:00
5,Milan,2403.26,45.464,9.19,24.32,64.37,66.49,91.79,87.3,6.2,2024-01-23 09:00:00
5,Milan,2536.77,45.464,9.19,21.79,70.63,70.6,100.91,96.07,5.78,2024-01-23 10:00:00
5,Milan,2563.48,45.464,9.19,19.51,66.16,79.51,110.91,105.78,5.3,2024-01-23 11:00:00
5,Milan,2243.04,45.464,9.19,15.83,47.39,81.57,107.2,102.06,4.59,2024-01-23 12:00:00
5,Milan,1735.69,45.464,9.19,11.65,26.82,70.6,88.79,84.12,3.87,2024-01-23 13:00:00
5,Milan,1535.42,45.464,9.19,10.51,19.22,65.8,82.87,78.14,3.52,2024-01-23 14:00:00
4,Milan,1375.2,45.464,9.19,10.51,12.07,63.75,75.98,71.19,3.1,2024-01-23 15:00:00
5,Milan,1642.23,45.464,9.19,11.4,19.89,80.2,83.98,78.79,3.61,2024-01-23 16:00:00
5,Milan,2429.96,45.464,9.19,12.92,69.74,81.57,114.72,108.36,5.01,2024-01-23 17:00:00
5,Milan,3738.4,45.464,9.19,15.45,150.2,84.31,170.47,162.31,7.27,2024-01-23 18:00:00
5,Milan,5233.76,45.464,9.19,16.72,236.03,93.22,237.34,226.62,9.54,2024-01-23 19:00:00
5,Milan,6301.88,45.464,9.19,15.2,293.25,102.82,289.98,276.7,10.73,2024-01-23 20:00:00
5,Milan,7049.56,45.464,9.19,16.47,332.59,111.04,328.39,312.78,12.04,2024-01-23 21:00:00
5,Milan,7263.18,45.464,9.19,16.72,336.17,113.79,329.81,312.81,11.56,2024-01-23 22:00:00
5,Milan,6622.31,45.464,9.19,13.81,296.83,108.3,298.9,282.13,8.7,2024-01-23 23:00:00
5,Milan,5874.63,45.464,9.19,11.4,250.34,101.45,264.17,248.1,6.32,2024-01-24 00:00:00
5,Milan,5447.39,45.464,9.19,9.12,221.73,97.33,246.62,231.71,4.59,2024-01-24 01:00:00
5,Milan,5554.2,45.464,9.19,6.14,225.31,97.33,249.31,235.57,3.61,2024-01-24 02:00:00
5,Milan,5661.01,45.464,9.19,10.39,232.46,98.71,251,238.77,4.83,2024-01-24 03:00:00
5,Milan,5180.36,45.464,9.19,12.92,207.42,94.59,225.03,215.24,5.25,2024-01-24 04:00:00
5,Milan,4753.11,45.464,9.19,16.09,185.97,90.48,207.36,197.8,5.66,2024-01-24 05:00:00
5,Milan,5233.76,45.464,9.19,24.07,214.58,93.22,234.23,222.58,8.58,2024-01-24 06:00:00
5,Milan,6462.1,45.464,9.19,33.94,282.53,104.19,293.2,280.15,12.4,2024-01-24 07:00:00
5,Milan,7263.18,45.464,9.19,22.8,325.44,111.04,333.25,320.2,10.49,2024-01-24 08:00:00
5,Milan,7156.37,45.464,9.19,13.43,311.14,111.04,336.35,324.47,7.87,2024-01-24 09:00:00
5,Milan,4699.71,45.464,9.19,8.99,153.78,91.85,225.3,218.06,4.77,2024-01-24 10:00:00
5,Milan,2964.02,45.464,9.19,7.03,75.1,71.29,144.84,140.1,3.37,2024-01-24 11:00:00
5,Milan,1949.31,45.464,9.19,7.03,37.55,56.21,96.28,92.86,2.77,2024-01-24 12:00:00
4,Milan,1201.63,45.464,9.19,5.7,13.63,43.87,61.96,59.62,2.32,2024-01-24 13:00:00
4,Milan,934.6,45.464,9.19,4.24,6.15,36.67,54.91,52.69,2.32,2024-01-24 14:00:00
4,Milan,854.49,45.464,9.19,3.1,3.3,34.96,55.43,52.73,2.56,2024-01-24 15:00:00
4,Milan,921.25,45.464,9.19,3.51,1.16,43.53,58.61,55.71,2.62,2024-01-24 16:00:00
4,Milan,1054.76,45.464,9.19,4.75,0.87,54.15,63.7,60.96,2.65,2024-01-24 17:00:00
4,Milan,1174.93,45.464,9.19,5.76,3.41,61.01,67.75,65.1,2.77,2024-01-24 18:00:00
4,Milan,1321.79,45.464,9.19,6.27,9.72,65.12,70.98,68.26,2.95,2024-01-24 19:00:00
4,Milan,1348.5,45.464,9.19,5.51,13.3,63.75,69.82,66.98,2.74,2024-01-24 20:00:00
4,Milan,1308.44,45.464,9.19,4.5,12.41,58.95,67.03,64.05,2.5,2024-01-24 21:00:00
4,Milan,1148.22,45.464,9.19,3.48,6.15,52.09,60.85,57.9,1.97,2024-01-24 22:00:00
4,Milan,988.01,45.464,9.19,2.82,1.77,43.53,55.41,52.8,1.3,2024-01-24 23:00:00
4,Milan,961.3,45.464,9.19,2.79,1.02,40.1,55.44,53.01,1.04,2024-01-25 00:00:00
4,Milan,1014.71,45.464,9.19,2.79,1.24,41.81,59,56.46,1,2024-01-25 01:00:00
4,Milan,1121.52,45.464,9.19,2.6,2.57,46.61,64.86,61.99,1.01,2024-01-25 02:00:00
4,Milan,1228.33,45.464,9.19,2.66,4.75,50.04,68.07,64.89,1.03,2024-01-25 03:00:00
4,Milan,1268.39,45.464,9.19,2.6,6.48,50.04,65.28,62.05,1.07,2024-01-25 04:00:00
4,Milan,1268.39,45.464,9.19,2.63,8.27,50.04,62.69,59.61,1.18,2024-01-25 05:00:00
4,Milan,1482.01,45.464,9.19,3.36,19.22,52.09,71.38,68.32,1.91,2024-01-25 06:00:00
5,Milan,1789.09,45.464,9.19,4.12,33.97,56.21,84.26,80.97,2.65,2024-01-25 07:00:00
5,Milan,1949.31,45.464,9.19,4.56,43.81,56.21,87.59,83.95,3.07,2024-01-25 08:00:00
5,Milan,2029.42,45.464,9.19,5.45,54.99,50.04,85.72,81.77,3.46,2024-01-25 09:00:00
4,Milan,1869.2,45.464,9.19,5.89,51.41,43.18,75.04,71.19,3.19,2024-01-25 10:00:00
4,Milan,1789.09,45.464,9.19,6.4,46.94,42.84,71.52,67.74,3.07,2024-01-25 11:00:00
5,Milan,1842.5,45.464,9.19,6.71,44.26,48.67,79.27,75.25,3.01,2024-01-25 12:00:00
5,Milan,1869.2,45.464,9.19,6.78,38,56.21,91.85,87.39,2.89,2024-01-25 13:00:00
5,Milan,1869.2,45.464,9.19,6.65,29.95,62.38,107.44,102.52,2.62,2024-01-25 14:00:00
5,Milan,1548.77,45.464,9.19,6.71,16.32,54.15,99.11,94.23,2,2024-01-25 15:00:00
5,Milan,1415.25,45.464,9.19,7.66,11.06,50.72,91.74,86.97,1.86,2024-01-25 16:00:00
5,Milan,1615.52,45.464,9.19,7.22,17.88,54.84,106.33,101.16,2.15,2024-01-25 17:00:00
5,Milan,1895.9,45.464,9.19,6.14,28.61,57.58,125.89,120.12,2.59,2024-01-25 18:00:00
5,Milan,2403.26,45.464,9.19,5.57,51.86,61.01,154.47,147.81,3.37,2024-01-25 19:00:00
5,Milan,3070.83,45.464,9.19,6.27,85.83,64.43,188.51,180.42,4.23,2024-01-25 20:00:00
5,Milan,3738.4,45.464,9.19,8.11,119.81,67.86,220.97,211.37,5.3,2024-01-25 21:00:00
5,Milan,4165.65,45.464,9.19,10.26,143.05,70.6,239.84,228.92,5.96,2024-01-25 22:00:00
5,Milan,4272.46,45.464,9.19,11.02,150.2,71.29,239.32,227.86,5.6,2024-01-25 23:00:00
5,Milan,4432.68,45.464,9.19,12.41,160.93,74.03,235.29,223.18,6.26,2024-01-26 00:00:00
5,Milan,4646.3,45.464,9.19,14.19,178.81,78.14,233.52,220.97,7.21,2024-01-26 01:00:00
5,Milan,4859.92,45.464,9.19,13.17,193.12,80.88,235.97,223.43,6.26,2024-01-26 02:00:00
5,Milan,4859.92,45.464,9.19,12.92,194.91,81.57,241.22,229.49,4.83,2024-01-26 03:00:00
5,Milan,4646.3,45.464,9.19,10.51,178.81,79.51,237.16,227.16,3.43,2024-01-26 04:00:00
5,Milan,4539.49,45.464,9.19,8.36,171.66,75.4,235.32,226.72,2.89,2024-01-26 05:00:00
5,Milan,5020.14,45.464,9.19,9.37,198.48,76.09,254.41,247.38,4.47,2024-01-26 06:00:00
5,Milan,5928.04,45.464,9.19,10.26,253.92,81.57,285.66,279.21,6.14,2024-01-26 07:00:00
5,Milan,6568.91,45.464,9.19,10.39,293.25,86.37,302.66,296.26,6.79,2024-01-26 08:00:00
5,Milan,6729.13,45.464,9.19,10.77,300.41,89.11,302.33,294.87,6.91,2024-01-26 09:00:00
5,Milan,4806.52,45.464,9.19,8.49,173.45,80.2,236.09,229.54,4.65,2024-01-26 10:00:00
5,Milan,3845.21,45.464,9.19,6.65,116.23,75.4,203.54,197.72,3.78,2024-01-26 11:00:00
5,Milan,3257.75,45.464,9.19,5.64,89.41,72.66,182.05,176.8,3.25,2024-01-26 12:00:00
5,Milan,2483.37,45.464,9.19,4.18,54.09,64.43,154.33,149.7,2.65,2024-01-26 13:00:00
5,Milan,1949.31,45.464,9.19,3.45,29.06,60.32,135.32,131.06,2.29,2024-01-26 14:00:00
5,Milan,1655.58,45.464,9.19,3.45,16.99,58.95,125.02,121,2.21,2024-01-26 15:00:00
5,Milan,1922.61,45.464,9.19,4.94,37.55,59.63,134.75,130.3,3.04,2024-01-26 16:00:00
5,Milan,2616.88,45.464,9.19,6.59,83.15,61.01,161.19,155.77,4.23,2024-01-26 17:00:00
5,Milan,3417.97,45.464,9.19,8.74,134.11,65.12,193.14,186.71,5.66,2024-01-26 18:00:00
5,Milan,4325.87,45.464,9.19,10.13,185.97,70.6,225.5,219.04,6.68,2024-01-26 19:00:00
5,Milan,4486.08,45.464,9.19,8.74,193.12,69.23,228.1,221.73,5.96,2024-01-26 20:00:00
5,Milan,3952.03,45.464,9.19,6.65,157.36,61.01,200.94,194.88,4.59,2024-01-26 21:00:00
5,Milan,2750.4,45.464,9.19,3.93,88.51,49.35,143.36,138.25,2.62,2024-01-26 22:00:00
5,Milan,2109.53,45.464,9.19,2.44,54.54,42.84,112,107.48,1.42,2024-01-26 23:00:00
5,Milan,1842.5,45.464,9.19,2.06,38.44,42.16,98.37,94.26,0.95,2024-01-27 00:00:00
5,Milan,1642.23,45.464,9.19,1.66,25.93,43.53,83.25,79.49,0.75,2024-01-27 01:00:00
4,Milan,1522.06,45.464,9.19,1.73,21.23,43.18,73.26,69.83,0.74,2024-01-27 02:00:00
4,Milan,1482.01,45.464,9.19,2.18,19,42.84,68.29,65.06,0.82,2024-01-27 03:00:00
4,Milan,1482.01,45.464,9.19,3.1,19.89,42.5,65.2,62.06,1.03,2024-01-27 04:00:00
4,Milan,1522.06,45.464,9.19,5.57,23.69,42.16,64.49,61.41,1.58,2024-01-27 05:00:00
4,Milan,1895.9,45.464,9.19,13.05,46.04,45.93,78.4,74.92,3.93,2024-01-27 06:00:00
5,Milan,2510.07,45.464,9.19,15.2,84.04,52.09,101.88,97.73,5.66,2024-01-27 07:00:00
5,Milan,3017.43,45.464,9.19,8.61,118.02,58.26,119.22,114.38,4.89,2024-01-27 08:00:00
5,Milan,3284.45,45.464,9.19,6.9,135.9,60.32,124.76,119.51,4.71,2024-01-27 09:00:00
5,Milan,2910.61,45.464,9.19,5.76,112.65,60.32,108.75,103.85,3.99,2024-01-27 10:00:00
5,Milan,2857.21,45.464,9.19,5.26,101.03,66.49,113.06,108.17,3.64,2024-01-27 11:00:00
5,Milan,2937.32,45.464,9.19,5.19,89.41,78.14,128.8,123.73,3.34,2024-01-27 12:00:00
5,Milan,2563.48,45.464,9.19,4.69,59.9,82.25,126.13,121.47,2.86,2024-01-27 13:00:00
5,Milan,2296.45,45.464,9.19,4.37,42.47,81.57,125.23,120.5,2.38,2024-01-27 14:00:00
5,Milan,1735.69,45.464,9.19,4.69,22.8,65.8,94.12,89.46,1.74,2024-01-27 15:00:00
4,Milan,1094.82,45.464,9.19,5.26,5.76,47.3,54.4,50.44,1.3,2024-01-27 16:00:00
3,Milan,1028.06,45.464,9.19,6.46,1.09,45.24,52.21,48.71,1.18,2024-01-27 17:00:00
5,Milan,1455.31,45.464,9.19,6.59,4.36,60.32,84.49,80.52,1.3,2024-01-27 18:00:00
5,Milan,1869.2,45.464,9.19,4.69,7.15,70.6,114.67,110.47,1.31,2024-01-27 19:00:00
5,Milan,1869.2,45.464,9.19,3.74,6.71,69.23,122.05,118.01,1.28,2024-01-27 20:00:00
5,Milan,1842.5,45.464,9.19,3.58,7.04,67.17,124.12,120.45,1.34,2024-01-27 21:00:00
5,Milan,2029.42,45.464,9.19,3.07,17.88,66.49,130.26,126.92,1.56,2024-01-27 22:00:00
5,Milan,2189.64,45.464,9.19,2.94,28.16,64.43,132.72,129.29,1.3,2024-01-27 23:00:00
5,Milan,2269.74,45.464,9.19,3.89,33.97,62.38,130.43,126.57,1.37,2024-01-28 00:00:00
5,Milan,2349.85,45.464,9.19,5.51,40.23,61.69,127.59,123.32,1.8,2024-01-28 01:00:00
5,Milan,2349.85,45.464,9.19,6.27,41.57,61.01,122.62,118.19,1.94,2024-01-28 02:00:00
5,Milan,2269.74,45.464,9.19,6.4,39.34,58.95,118.23,113.91,1.86,2024-01-28 03:00:00
5,Milan,2189.64,45.464,9.19,5.76,36.66,56.89,114.39,110.48,1.73,2024-01-28 04:00:00
5,Milan,2162.93,45.464,9.19,4.56,36.21,54.84,114.48,111.58,1.56,2024-01-28 05:00:00
5,Milan,2349.85,45.464,9.19,4.43,47.39,54.84,124.53,122.36,2.15,2024-01-28 06:00:00
5,Milan,2510.07,45.464,9.19,4.12,56.33,54.15,134.29,132.67,2.47,2024-01-28 07:00:00
5,Milan,2670.29,45.464,9.19,3.96,67.95,52.78,141.61,140.29,2.77,2024-01-28 08:00:00
5,Milan,2883.91,45.464,9.19,4.12,82.25,52.78,150.76,148.96,3.16,2024-01-28 09:00:00
5,Milan,1895.9,45.464,9.19,1.08,26.82,52.09,125.21,123.67,2.32,2024-01-28 10:00:00
5,Milan,1708.98,45.464,9.19,1.16,18.1,52.09,118.44,116.76,2.15,2024-01-28 11:00:00
5,Milan,1668.93,45.464,9.19,1.41,16.54,52.78,113.41,111.6,2.06,2024-01-28 12:00:00
5,Milan,1628.88,45.464,9.19,1.38,16.54,52.09,109.24,107.29,2.12,2024-01-28 13:00:00
5,Milan,1562.12,45.464,9.19,1.36,15.42,50.04,104.71,102.67,2.09,2024-01-28 14:00:00
5,Milan,1428.6,45.464,9.19,1.5,10.84,48.67,97.36,95.26,2,2024-01-28 15:00:00
5,Milan,1615.52,45.464,9.19,3.13,23.25,52.78,103.04,100.47,2.53,2024-01-28 16:00:00
5,Milan,2082.82,45.464,9.19,5.07,53.64,52.78,120.41,117,3.37,2024-01-28 17:00:00
5,Milan,2510.07,45.464,9.19,7.09,81.36,52.09,137.44,133.24,4.35,2024-01-28 18:00:00
5,Milan,3044.13,45.464,9.19,9.63,111.76,52.78,157.17,152.98,5.72,2024-01-28 19:00:00
5,Milan,3685,45.464,9.19,11.15,146.63,56.21,182.18,178.11,6.79,2024-01-28 20:00:00
5,Milan,4432.68,45.464,9.19,12.92,187.75,62.38,213.49,209.72,8.11,2024-01-28 21:00:00
5,Milan,4913.33,45.464,9.19,12.41,214.58,67.17,235.42,232.12,7.75,2024-01-28 22:00:00
5,Milan,4966.74,45.464,9.19,8.99,216.36,69.23,239.15,236.64,5.6,2024-01-28 23:00:00
5,Milan,4966.74,45.464,9.19,10.26,211,71.97,242.8,240.76,5.48,2024-01-29 00:00:00
5,Milan,4859.92,45.464,9.19,15.33,200.27,73.34,241.75,239.92,6.62,2024-01-29 01:00:00
5,Milan,4646.3,45.464,9.19,16.97,185.97,73.34,237.48,235.63,6.5,2024-01-29 02:00:00
5,Milan,4592.9,45.464,9.19,17.99,180.6,73.34,238.19,236.3,6.32,2024-01-29 03:00:00
5,Milan,4325.87,45.464,9.19,17.48,160.93,71.97,225.16,223.48,5.9,2024-01-29 04:00:00
5,Milan,4165.65,45.464,9.19,17.99,150.2,69.92,212.78,211.46,5.54,2024-01-29 05:00:00
5,Milan,4165.65,45.464,9.19,21.03,150.2,67.86,207.79,206.41,6.32,2024-01-29 06:00:00
5,Milan,4165.65,45.464,9.19,23.56,150.2,66.49,201.84,200.14,7.27,2024-01-29 07:00:00
5,Milan,4272.46,45.464,9.19,25.08,157.36,66.49,200.19,198.18,8.46,2024-01-29 08:00:00
5,Milan,4432.68,45.464,9.19,25.84,160.93,67.86,202.69,200.33,9.89,2024-01-29 09:00:00
5,Milan,3177.64,45.464,9.19,12.79,101.92,61.01,170.43,168.1,6.08,2024-01-29 10:00:00
5,Milan,2750.4,45.464,9.19,8.36,76.89,61.69,158.95,156.43,4.71,2024-01-29 11:00:00
5,Milan,2296.45,45.464,9.19,5.38,50.07,63.75,146.96,144.41,3.76,2024-01-29 12:00:00
5,Milan,1842.5,45.464,9.19,2.91,26.38,59.63,136.59,134.15,3.01,2024-01-29 13:00:00
5,Milan,1668.93,45.464,9.19,2.56,16.99,59.63,134.62,131.98,2.83,2024-01-29 14:00:00
5,Milan,1588.82,45.464,9.19,2.94,12.18,62.38,132.12,129.27,2.83,2024-01-29 15:00:00
5,Milan,1949.31,45.464,9.19,5.26,31.29,72.66,146.07,142.49,3.81,2024-01-29 16:00:00
5,Milan,2696.99,45.464,9.19,7.28,82.25,70.6,176.66,171.84,5.01,2024-01-29 17:00:00
5,Milan,3524.78,45.464,9.19,8.49,135.9,69.92,211.31,205.15,6.08,2024-01-29 18:00:00
5,Milan,4539.49,45.464,9.19,9.25,194.91,73.34,253.45,246.02,6.97,2024-01-29 19:00:00
5,Milan,5607.6,45.464,9.19,9.75,257.49,78.83,294.65,287.68,7.45,2024-01-29 20:00:00
5,Milan,6675.72,45.464,9.19,10.64,318.29,86.37,336.55,330.41,7.99,2024-01-29 21:00:00
5,Milan,7476.81,45.464,9.19,10.89,357.63,94.59,364.53,359.96,7.63,2024-01-29 22:00:00
5,Milan,8010.86,45.464,9.19,9.63,386.24,101.45,386.39,383.08,6.38,2024-01-29 23:00:00
5,Milan,8544.92,45.464,9.19,12.29,414.85,112.41,417.33,414.32,6.91,2024-01-30 00:00:00
5,Milan,9078.98,45.464,9.19,16.47,432.73,124.75,447.83,444.43,8.23,2024-01-30 01:00:00
5,Milan,9185.79,45.464,9.19,18.49,425.58,134.35,458.5,454.29,8.94,2024-01-30 02:00:00
5,Milan,8972.17,45.464,9.19,19.76,396.97,137.09,453.54,448.17,9.18,2024-01-30 03:00:00
5,Milan,8224.49,45.464,9.19,19.76,350.48,132.98,425.98,419.15,8.82,2024-01-30 04:00:00
5,Milan,7476.81,45.464,9.19,20.52,311.14,123.38,395.15,388.02,8.23,2024-01-30 05:00:00
5,Milan,7370,45.464,9.19,26.6,311.14,113.79,380.69,373.8,9.54,2024-01-30 06:00:00
5,Milan,7370,45.464,9.19,34.96,318.29,105.56,369.03,362.55,11.32,2024-01-30 07:00:00
5,Milan,6942.75,45.464,9.19,39.01,300.41,94.59,341.32,334.9,11.8,2024-01-30 08:00:00
5,Milan,5874.63,45.464,9.19,28.88,243.19,81.57,291.44,285.25,9.18,2024-01-30 09:00:00
5,Milan,3952.03,45.464,9.19,14.06,134.11,65.12,205.75,201.07,5.13,2024-01-30 10:00:00
5,Milan,2937.32,45.464,9.19,9.25,81.36,58.26,163.72,159.74,3.87,2024-01-30 11:00:00
5,Milan,2376.56,45.464,9.19,7.28,54.99,58.95,145.78,142.17,3.31,2024-01-30 12:00:00
5,Milan,1895.9,45.464,9.19,5.51,36.66,56.21,133.35,130.03,3.01,2024-01-30 13:00:00
5,Milan,1655.58,45.464,9.19,5.07,24.36,55.52,128.79,125.46,2.89,2024-01-30 14:00:00
5,Milan,1562.12,45.464,9.19,5.38,17.21,56.89,125.48,122.09,2.83,2024-01-30 15:00:00
5,Milan,1922.61,45.464,9.19,7.47,36.66,64.43,139.98,135.98,3.76,2024-01-30 16:00:00
5,Milan,2696.99,45.464,9.19,9.75,87.62,63.75,171.98,166.99,5.42,2024-01-30 17:00:00
5,Milan,3578.19,45.464,9.19,13.05,141.26,65.12,209.97,203.87,7.63,2024-01-30 18:00:00
5,Milan,4646.3,45.464,9.19,18.24,202.06,71.29,255.89,248.46,10.85,2024-01-30 19:00:00
5,Milan,5714.42,45.464,9.19,21.03,257.49,81.57,303.74,294.98,12.87,2024-01-30 20:00:00
5,Milan,6622.31,45.464,9.19,22.8,303.98,94.59,350.63,340.36,13.95,2024-01-30 21:00:00
5,Milan,7049.56,45.464,9.19,22.55,318.29,102.82,377.3,366.1,13.59,2024-01-30 22:00:00
5,Milan,6835.94,45.464,9.19,20.52,300.41,106.93,373.09,361.89,11.44,2024-01-30 23:00:00
5,Milan,6408.69,45.464,9.19,19.76,268.22,106.93,361.56,350.35,10.01,2024-01-31 00:00:00
5,Milan,5874.63,45.464,9.19,22.29,228.88,101.45,340.44,329.7,9.42,2024-01-31 01:00:00
5,Milan,5233.76,45.464,9.19,22.8,191.33,93.22,314.02,304.09,7.87,2024-01-31 02:00:00
5,Milan,4646.3,45.464,9.19,22.04,159.14,85,289.32,280.33,6.62,2024-01-31 03:00:00
5,Milan,4272.46,45.464,9.19,21.03,135.9,79.51,271.62,263.21,6.02,2024-01-31 04:00:00
5,Milan,4058.84,45.464,9.19,21.79,128.75,74.71,260.78,252.83,5.96,2024-01-31 05:00:00
5,Milan,4379.27,45.464,9.19,27.11,148.42,72.66,269.1,262.32,8.23,2024-01-31 06:00:00
5,Milan,4539.49,45.464,9.19,30.65,166.3,74.71,272.96,267.34,10.37,2024-01-31 07:00:00
5,Milan,4486.08,45.464,9.19,30.4,166.3,75.4,265.14,260.16,10.37,2024-01-31 08:00:00
5,Milan,4112.24,45.464,9.19,16.72,143.05,74.03,244.79,240.05,6.91,2024-01-31 09:00:00
5,Milan,3231.05,45.464,9.19,11.02,88.51,67.86,209.75,205.06,5.13,2024-01-31 10:00:00
5,Milan,2643.59,45.464,9.19,7.85,57.22,63.06,190.86,186.23,4.11,2024-01-31 11:00:00
5,Milan,2296.45,45.464,9.19,6.33,40.23,62.38,186.58,181.94,3.7,2024-01-31 12:00:00
5,Milan,2109.53,45.464,9.19,5.57,28.16,62.38,193.87,189.05,3.46,2024-01-31 13:00:00
5,Milan,2002.72,45.464,9.19,5.26,18.1,65.8,206.49,201.55,3.34,2024-01-31 14:00:00
5,Milan,1976.01,45.464,9.19,5.32,10.73,71.97,217.86,212.79,3.28,2024-01-31 15:00:00
5,Milan,2349.85,45.464,9.19,7.66,29.5,81.57,238.19,232.54,4.41,2024-01-31 16:00:00
5,Milan,3231.05,45.464,9.19,12.92,84.04,86.37,276.31,269.56,7.27,2024-01-31 17:00:00
5,Milan,4432.68,45.464,9.19,22.29,160.93,91.85,324.36,316.15,12.64,2024-01-31 18:00:00
5,Milan,6141.66,45.464,9.19,33.44,264.64,102.82,385.5,375.44,19.79,2024-01-31 19:00:00
5,Milan,7690.43,45.464,9.19,36.98,354.05,116.53,446.12,434.31,22.89,2024-01-31 20:00:00
5,Milan,8865.36,45.464,9.19,32.17,411.27,132.98,490.26,476.82,20.98,2024-01-31 21:00:00
5,Milan,9185.79,45.464,9.19,20.77,418.42,142.57,501.74,487.48,14.42,2024-01-31 22:00:00
5,Milan,8438.11,45.464,9.19,12.41,364.78,141.2,464.89,451.22,8.46,2024-01-31 23:00:00
5,Milan,7049.56,45.464,9.19,14.19,275.37,128.87,400.24,387.72,7.09,2024-02-01 00:00:00
5,Milan,5447.39,45.464,9.19,16.72,187.75,109.67,323.57,312.66,5.48,2024-02-01 01:00:00
5,Milan,4379.27,45.464,9.19,21.53,135.9,93.22,268.75,260.75,4.95,2024-02-01 02:00:00
5,Milan,3952.03,45.464,9.19,28.12,116.23,82.25,240.84,234.82,5.01,2024-02-01 03:00:00
5,Milan,3417.97,45.464,9.19,32.42,86.72,76.77,216.28,211.88,4.71,2024-02-01 04:00:00
5,Milan,3177.64,45.464,9.19,39.01,71.53,71.97,203.01,198.97,4.65,2024-02-01 05:00:00
5,Milan,3150.94,45.464,9.19,48.13,76,67.17,197.02,192.52,5.78,2024-02-01 06:00:00
5,Milan,3231.05,45.464,9.19,48.64,90.3,62.38,192.94,187.11,6.62,2024-02-01 07:00:00
5,Milan,3204.35,45.464,9.19,24.57,99.24,57.58,184.17,177.75,4.95,2024-02-01 08:00:00
5,Milan,2964.02,45.464,9.19,17.73,92.09,51.41,170.12,163.7,4.35,2024-02-01 09:00:00
5,Milan,2590.18,45.464,9.19,14.31,72.42,48.67,156.58,150.45,3.81,2024-02-01 10:00:00
5,Milan,2456.67,45.464,9.19,11.53,63.48,49.35,151,144.98,3.73,2024-02-01 11:00:00
5,Milan,2510.07,45.464,9.19,10.51,65.27,52.78,150.38,144.24,4.05,2024-02-01 12:00:00
5,Milan,2136.23,45.464,9.19,8.61,45.6,61.69,130.75,125.4,3.99,2024-02-01 13:00:00
5,Milan,2056.12,45.464,9.19,8.74,44.26,64.43,128.27,123.03,3.93,2024-02-01 14:00:00
5,Milan,2136.23,45.464,9.19,10.01,50.51,67.17,132.58,126.99,3.93,2024-02-01 15:00:00
5,Milan,2616.88,45.464,9.19,13.55,82.25,69.23,153.67,146.98,4.65,2024-02-01 16:00:00
5,Milan,3391.27,45.464,9.19,18.24,134.11,71.29,189.13,180.64,5.84,2024-02-01 17:00:00
5,Milan,4112.24,45.464,9.19,24.83,182.39,74.03,226.46,216.59,7.63,2024-02-01 18:00:00
5,Milan,5020.14,45.464,9.19,31.41,228.88,80.88,266.18,256.53,9.78,2024-02-01 19:00:00
5,Milan,6195.07,45.464,9.19,32.42,293.25,93.22,316.5,305.37,11.21,2024-02-01 20:00:00
5,Milan,7797.24,45.464,9.19,32.42,379.09,112.41,382.53,367.96,13.11,2024-02-01 21:00:00
